Time,Latitude,Longitude,Elevation,PCI,Cell_Id,RSRP,RSRQ,SINR,Noise,prev_lat,prev_lon,dist_diff,time_diff,Speed_kmh,PCI_Change
2018-01-15 16:44:18,47.850803,13.088757,517.1,284.0,710664.0,-82.0,-10.0,7.0,-89.0,47.850742,13.088385,41.84346669423574,1.0,150.63648009924864,-184.0
2018-01-15 16:44:54,47.851692,13.102032,550.6,283.0,710664.0,-76.0,-19.0,-11.0,-65.0,47.851635,13.101664,41.335094447657646,1.0,148.80634001156753,-1.0
2018-01-15 16:44:59,47.85201,13.103967,553.7,282.0,710662.0,-82.0,-11.0,8.0,-90.0,47.851944,13.103567,45.00033639877708,1.0,162.0012110355975,-1.0
2018-01-15 16:45:30,47.854385,13.117515,573.3,272.0,710662.0,-96.0,-15.0,3.0,-99.0,47.85429,13.117052,52.46367766371977,1.0,188.86923958939119,-10.0
2018-01-15 16:45:49,47.85594,13.125705,579.5,270.0,706822.0,-71.0,-12.0,-4.0,-67.0,47.85589,13.125334,41.55330625820656,1.0,149.59190252954363,-2.0
2018-01-15 16:45:50,47.855984,13.126077,579.8,271.0,706823.0,-68.0,-9.0,11.0,-79.0,47.85594,13.125705,41.5798354975972,1.0,149.68740779134993,1.0
2018-01-15 16:46:14,47.85611,13.135656,590.0,70.0,706823.0,-91.0,-17.0,-2.0,-89.0,47.856136,13.13524,46.26609959800247,1.0,166.55795855280888,-201.0
2018-01-15 16:46:15,47.856083,13.136066,590.7,271.0,706823.0,-86.0,-11.0,-1.0,-85.0,47.85611,13.135656,45.6085749502073,1.0,164.1908698207463,201.0
2018-01-15 16:46:18,47.855995,13.137259,592.7,70.0,1323015.0,-94.0,-13.0,7.0,-101.0,47.856026,13.1368685,43.481868074515106,1.0,156.53472506825437,-201.0
2018-01-15 16:48:13,47.851807,13.190211,642.4,269.0,706056.0,-105.0,-15.0,0.0,-105.0,47.851635,13.189816,47.82142290845456,1.0,172.1571224704364,199.0
2018-01-15 16:48:39,47.855663,13.199797,632.5,344.0,758792.0,-102.0,-13.0,-3.0,-99.0,47.855583,13.199387,46.36824883472238,1.0,166.92569580500057,75.0
2018-01-15 16:48:41,47.855793,13.20063,632.0,269.0,706056.0,-109.0,-16.0,-4.0,-105.0,47.855732,13.200212,46.88945345161113,1.0,168.8020324258001,-75.0
2018-01-15 16:48:44,47.855915,13.201899,631.4,344.0,758792.0,-107.0,-15.0,1.0,-108.0,47.855885,13.201473,47.403108505591234,1.0,170.65119062012846,75.0
2018-01-15 16:48:52,47.855877,13.205314,629.4,269.0,706056.0,-105.0,-17.0,-4.0,-101.0,47.8559,13.204885,47.68738795515388,1.0,171.67459663855396,-75.0
2018-01-15 16:49:36,47.853363,13.2243,591.0,267.0,706054.0,-72.0,-6.0,7.0,-79.0,47.853523,13.2239065,47.151128960494695,1.0,169.7440642577809,-2.0
2018-01-15 16:50:04,47.848965,13.235685,580.6,344.0,758792.0,-96.0,-9.0,1.0,-97.0,47.849197,13.234788,102.84334199638569,2.0,185.11801559349425,77.0
2018-01-15 16:50:43,47.84623,13.254023,571.0,342.0,758790.0,-80.0,-7.0,10.0,-90.0,47.846313,13.253545,53.851933419323764,1.0,193.86696030956554,-2.0
2018-01-15 16:50:58,47.844902,13.261177,563.9,317.0,754184.0,-75.0,-5.0,13.0,-88.0,47.844994,13.260702,53.70484679246771,1.0,193.33744845288376,-25.0
2018-01-15 16:51:12,47.843456,13.267754,554.4,315.0,754182.0,-66.0,-17.0,11.0,-77.0,47.84356,13.267282,53.648724122625076,1.0,193.13540684145028,-2.0
2018-01-15 16:51:54,47.84343,13.287606,551.0,198.0,754182.0,-110.0,-19.0,-9.0,-101.0,47.843376,13.287214,43.92291178867332,1.0,158.12248243922394,-117.0
2018-01-15 16:51:56,47.843525,13.288388,551.0,315.0,754182.0,-108.0,-16.0,-5.0,-103.0,47.84348,13.287995,43.908042019545555,1.0,158.068951270364,117.0
2018-01-15 16:52:01,47.843697,13.290437,551.5,0.0,0.0,-114.0,-20.0,-9.0,-105.0,47.84367,13.290011,47.38088016285588,1.0,170.57116858628117,-315.0
2018-01-15 16:52:03,47.84375,13.291309,551.6,343.0,758791.0,-110.0,-18.0,-6.0,-104.0,47.843723,13.29087,48.82107587920166,1.0,175.75587316512596,343.0
2018-01-15 16:52:04,47.843773,13.291748,551.6,198.0,421638.0,-105.0,-12.0,0.0,-105.0,47.84375,13.291309,48.7958323015414,1.0,175.66499628554905,-145.0
2018-01-15 16:52:19,47.84409,13.298502,555.2,0.0,0.0,-114.0,-19.0,-9.0,-105.0,47.844067,13.298046,50.68034397078363,1.0,182.44923829482107,-198.0
2018-01-15 16:52:21,47.84413,13.29941,555.5,198.0,421638.0,-113.0,-18.0,-9.0,-104.0,47.84411,13.298955,50.5537676638019,1.0,181.99356358968683,198.0
2018-01-15 16:52:25,47.84422,13.301249,556.7,0.0,0.0,-116.0,-19.0,-9.0,-107.0,47.8442,13.300788,51.219133543970564,1.0,184.38888075829402,-198.0
2018-01-15 16:52:26,47.844242,13.301706,556.9,198.0,421638.0,-116.0,-20.0,-12.0,-104.0,47.84422,13.301249,50.78574497819157,1.0,182.82868192148968,198.0
2018-01-15 16:52:28,47.84429,13.302628,556.9,239.0,803848.0,-112.0,-18.0,-6.0,-106.0,47.844265,13.302167,51.246188794835994,1.0,184.48627966140958,41.0
2018-01-15 16:53:08,47.84799,13.320066,535.3,238.0,803847.0,-71.0,-9.0,3.0,-74.0,47.84781,13.319687,46.57253655328047,1.0,167.6611315918097,-1.0
2018-01-15 16:53:12,47.84873,13.321575,534.5,237.0,803846.0,-74.0,-11.0,13.0,-87.0,47.84854,13.3212,46.66292666578421,1.0,167.98653599682316,-1.0
2018-01-16 06:15:01,47.853813,13.32987,522.9,340.0,692487.0,-94.0,-12.0,-10.0,-84.0,47.85355,13.329958,30.783844350973744,48085.0,0.002304707074212446,103.0
2018-01-16 06:15:03,47.85335,13.329355,523.7,237.0,803846.0,-88.0,-11.0,15.0,-103.0,47.853584,13.329617,38.992453115969184,1.0,140.37283121748908,-103.0
2018-01-16 06:15:31,47.84778,13.319027,539.2,238.0,803847.0,-79.0,-14.0,2.0,-81.0,47.84797,13.319425,48.95389447213054,1.0,176.23402009966995,1.0
2018-01-16 06:15:34,47.847225,13.3178215,539.8,239.0,803848.0,-69.0,-11.0,14.0,-83.0,47.84741,13.318232,49.97900574491755,1.0,179.9244206817032,1.0
2018-01-16 06:16:10,47.8443,13.301409,556.6,198.0,421638.0,-113.0,-18.0,-10.0,-103.0,47.84432,13.30188,52.32811253059599,1.0,188.38120511014557,-41.0
2018-01-16 06:16:44,47.843388,13.286128,548.1,315.0,421638.0,-108.0,-16.0,-4.0,-104.0,47.843456,13.28658,50.73659318500989,1.0,182.6517354660356,117.0
2018-01-16 06:17:26,47.843933,13.266163,567.4,317.0,754184.0,-78.0,-11.0,5.0,-83.0,47.843826,13.266619,51.99079327147512,1.0,187.16685577731045,2.0
2018-01-16 06:17:43,47.845486,13.258661,576.0,342.0,758790.0,-73.0,-11.0,12.0,-85.0,47.845406,13.259102,49.74992262317525,1.0,179.09972144343092,25.0
2018-01-16 06:17:49,47.845966,13.256043,579.9,317.0,754184.0,-80.0,-11.0,3.0,-83.0,47.84589,13.256476,48.79772602275459,1.0,175.67181368191652,-25.0
2018-01-16 06:17:51,47.84612,13.255181,580.6,342.0,758790.0,-77.0,-10.0,12.0,-89.0,47.846043,13.255613,48.70775618928688,1.0,175.34792228143277,25.0
2018-01-16 06:18:07,47.847042,13.248845,583.2,344.0,758792.0,-88.0,-13.0,10.0,-98.0,47.84701,13.249269,47.19784740865072,1.0,169.9122506711426,2.0
2018-01-16 06:18:33,47.848824,13.236881,587.9,267.0,758792.0,-89.0,-10.0,11.0,-100.0,47.848732,13.237345,52.50663729467984,1.0,189.02389426084744,-77.0
2018-01-16 06:19:07,47.854053,13.222832,599.8,269.0,706056.0,-84.0,-14.0,1.0,-85.0,47.853897,13.223255,50.04426105942861,1.0,180.15933981394298,2.0
2018-01-16 06:19:48,47.85603,13.204677,633.1,404.0,1227528.0,-105.0,-15.0,-2.0,-103.0,47.85601,13.20513,50.331982764466126,1.0,181.19513795207806,135.0
2018-01-16 06:19:50,47.856064,13.203769,633.4,269.0,706056.0,-101.0,-13.0,1.0,-102.0,47.856045,13.204225,50.659918446425344,1.0,182.37570640713125,-135.0
2018-01-16 06:19:55,47.856037,13.20147,636.0,344.0,758792.0,-109.0,-17.0,-5.0,-104.0,47.85606,13.201935,51.67810013923824,1.0,186.04116050125768,75.0
2018-01-16 06:19:58,47.855873,13.200078,635.8,269.0,706056.0,-104.0,-14.0,-3.0,-101.0,47.855938,13.20054,51.787061598492535,1.0,186.43342175457312,-75.0
2018-01-16 06:20:17,47.852993,13.192175,639.2,70.0,1323015.0,-100.0,-12.0,6.0,-106.0,47.853176,13.192565,47.81884637874357,1.0,172.14784696347687,-199.0
2018-01-16 06:20:19,47.852627,13.1914,641.0,269.0,706056.0,-112.0,-19.0,-8.0,-104.0,47.85281,13.191787,47.51759482547901,1.0,171.06334137172445,199.0
2018-01-16 06:20:28,47.85115,13.1877985,645.2,70.0,1323015.0,-108.0,-15.0,-4.0,-104.0,47.85129,13.18823,50.354407078919344,1.0,181.27586548410963,-199.0
2018-01-16 06:20:36,47.85043,13.18421,646.6,324.0,1191686.0,-108.0,-16.0,-6.0,-102.0,47.85048,13.184642,48.27211207305065,1.0,173.77960346298235,254.0
2018-01-16 06:20:37,47.85039,13.183797,645.8,70.0,1323015.0,-108.0,-19.0,-9.0,-99.0,47.85043,13.18421,46.05751023454782,1.0,165.80703684437216,-254.0
2018-01-16 06:20:41,47.850365,13.182245,642.2,324.0,1191686.0,-111.0,-19.0,-8.0,-103.0,47.850357,13.182635,43.299106734359995,1.0,155.876784243696,254.0
2018-01-16 06:21:05,47.85197,13.171621,630.9,70.0,1323015.0,-115.0,-18.0,-9.0,-106.0,47.851006,13.177083,615.6522716111986,12.0,184.69568148335958,-254.0
2018-01-16 06:21:12,47.852547,13.168386,631.9,0.0,0.0,-115.0,-18.0,-9.0,-106.0,47.85238,13.169312,104.44415811817258,2.0,187.99948461271066,-70.0
2018-01-16 06:21:13,47.852634,13.167925,632.1,70.0,1323015.0,-113.0,-17.0,-7.0,-106.0,47.852547,13.168386,52.074263220873135,1.0,187.46734759514328,70.0
2018-01-16 06:22:26,47.85608,13.137892,592.7,271.0,706823.0,-88.0,-11.0,1.0,-89.0,47.856045,13.13823,37.71861011478758,1.0,135.7869964132353,201.0
2018-01-16 06:23:06,47.85603,13.125095,568.8,270.0,706822.0,-69.0,-12.0,14.0,-83.0,47.856064,13.125345,28.00545618271341,1.0,100.81964225776828,-1.0
2018-01-16 06:23:11,47.85588,13.124162,568.2,272.0,706824.0,-76.0,-13.0,2.0,-78.0,47.855907,13.124323,18.1205587663049,1.0,65.23401155869765,2.0
2018-01-16 06:24:01,47.85408,13.115243,565.0,282.0,710662.0,-81.0,-11.0,15.0,-96.0,47.854122,13.115461,24.64299997960224,1.0,88.71479992656806,10.0
2018-01-16 06:25:03,47.85185,13.102063,538.1,283.0,710663.0,-62.0,-11.0,6.0,-68.0,47.851887,13.1022835,24.81768621880059,1.0,89.34367038768212,1.0
2018-01-16 06:25:08,47.851677,13.100942,537.1,284.0,710663.0,-81.0,-16.0,-6.0,-75.0,47.85171,13.101165,25.022561379608383,1.0,90.08122096659018,1.0
2018-01-16 06:26:01,47.85065,13.087325,505.1,468.0,798470.0,-79.0,-10.0,20.0,-99.0,47.8507,13.087597,30.69787230423055,1.0,110.51234029522999,184.0
2018-01-16 17:47:11,47.850677,13.088219,554.2,284.0,710664.0,-83.0,-12.0,9.0,-92.0,47.850613,13.087889,37.31251420088467,1.0,134.3250511231848,-184.0
2018-01-16 17:47:49,47.851727,13.102114,565.1,283.0,710663.0,-66.0,-11.0,5.0,-71.0,47.85169,13.1017065,45.418570048447734,1.0,163.50685217441185,-1.0
2018-01-16 17:47:53,47.851982,13.10361,567.3,282.0,710662.0,-92.0,-15.0,0.0,-92.0,47.851917,13.103238,41.917603569423335,1.0,150.903372849924,-1.0
2018-01-16 17:48:30,47.85449,13.117204,597.3,272.0,710662.0,-85.0,-12.0,8.0,-93.0,47.854404,13.116848,40.65267976396877,1.0,146.34964715028758,-10.0
2018-01-16 17:48:52,47.85609,13.125368,618.1,270.0,706822.0,-64.0,-12.0,8.0,-72.0,47.856026,13.125003,41.13310152427647,1.0,148.0791654873953,-2.0
2018-01-16 17:48:55,47.85619,13.12648,618.2,271.0,706823.0,-72.0,-12.0,1.0,-73.0,47.85614,13.126123,40.01376799306128,1.0,144.0495647750206,1.0
2018-01-16 17:49:22,47.856144,13.13742,635.0,70.0,1323015.0,-98.0,-13.0,-1.0,-97.0,47.856197,13.136963,51.0669973467284,1.0,183.84119044822225,-201.0
2018-01-16 17:50:24,47.85285,13.166291,644.6,0.0,0.0,-114.0,-19.0,-9.0,-105.0,47.852932,13.165827,52.30208810365476,1.0,188.28751717315714,-70.0
2018-01-16 17:50:25,47.852776,13.166752,643.9,70.0,1323015.0,-112.0,-18.0,-8.0,-104.0,47.85285,13.166291,51.82606522795098,1.0,186.57383482062352,70.0
2018-01-16 17:51:28,47.85375,13.194115,656.7,269.0,706056.0,-102.0,-13.0,2.0,-104.0,47.85254,13.168141,2886.240723345132,60.0,173.17444340070793,199.0
2018-01-16 17:51:41,47.85569,13.199344,646.8,344.0,758792.0,-102.0,-15.0,-6.0,-96.0,47.85559,13.198903,50.19372870202081,1.0,180.69742332727492,75.0
2018-01-16 17:51:42,47.85578,13.199785,646.4,269.0,706056.0,-107.0,-16.0,-3.0,-104.0,47.85569,13.199344,49.959989001241894,1.0,179.85596040447084,-75.0
2018-01-16 17:51:48,47.856075,13.202557,645.6,344.0,758792.0,-105.0,-15.0,-4.0,-101.0,47.856056,13.202086,52.323520925192796,1.0,188.36467533069407,75.0
2018-01-16 17:51:51,47.856068,13.203965,644.6,269.0,706056.0,-104.0,-14.0,-4.0,-100.0,47.856083,13.203495,52.196562386797,1.0,187.9076245924692,-75.0
2018-01-16 17:52:37,47.85349,13.224115,598.3,267.0,706054.0,-76.0,-11.0,10.0,-86.0,47.853645,13.223732,45.86248133269574,1.0,165.10493279770466,-2.0
2018-01-16 17:53:06,47.849194,13.23487,590.6,344.0,758792.0,-92.0,-12.0,5.0,-97.0,47.84929,13.234477,44.90563956812368,1.0,161.66030244524526,77.0
2018-01-16 17:53:17,47.84822,13.239418,586.5,317.0,706054.0,-102.0,-15.0,0.0,-102.0,47.8483,13.2389965,47.621749046591155,1.0,171.43829656772817,-27.0
2018-01-16 17:53:20,47.84799,13.240686,586.4,344.0,758792.0,-96.0,-13.0,0.0,-96.0,47.84807,13.240262,47.894409861702854,1.0,172.41987550213028,27.0
2018-01-16 17:53:47,47.846523,13.252856,587.6,342.0,758790.0,-84.0,-12.0,1.0,-85.0,47.846596,13.252401,51.15089084255424,1.0,184.14320703319527,-2.0
2018-01-16 17:54:02,47.84527,13.259658,580.5,317.0,754184.0,-74.0,-11.0,8.0,-82.0,47.845352,13.259203,51.31862653076434,1.0,184.74705551075164,-25.0
2018-01-16 17:54:20,47.843575,13.267653,567.1,315.0,754182.0,-73.0,-12.0,14.0,-87.0,47.843674,13.267203,51.144507241592365,1.0,184.12022606973252,-2.0
2018-01-16 17:55:03,47.84358,13.287363,568.4,0.0,0.0,-112.0,-20.0,-8.0,-104.0,47.84352,13.286906,51.16233115287412,1.0,184.18439215034684,-315.0
2018-01-16 17:55:06,47.843693,13.28875,566.6,198.0,421638.0,-105.0,-13.0,-4.0,-101.0,47.843643,13.288299,50.36771010282097,1.0,181.3237563701555,198.0
2018-01-16 17:55:25,47.84421,13.297497,572.2,0.0,0.0,-115.0,-20.0,-12.0,-103.0,47.844193,13.297033,51.538556295165584,1.0,185.5388026625961,-198.0
2018-01-16 17:55:26,47.844234,13.297958,572.1,198.0,421638.0,-113.0,-19.0,-9.0,-104.0,47.84421,13.297497,51.24029797920234,1.0,184.46507272512844,198.0
2018-01-16 17:55:28,47.84428,13.298877,572.1,0.0,0.0,-115.0,-20.0,-12.0,-103.0,47.844257,13.298418,51.012923950618884,1.0,183.64652622222798,-198.0
2018-01-16 17:55:29,47.844307,13.299336,572.3,239.0,803848.0,-115.0,-20.0,-12.0,-103.0,47.84428,13.298877,51.037070938821834,1.0,183.7334553797586,239.0
2018-01-16 17:55:32,47.844376,13.300723,573.5,0.0,0.0,-115.0,-20.0,-12.0,-103.0,47.844353,13.3002615,51.29007809752885,1.0,184.64428115110385,-239.0
2018-01-16 17:55:33,47.8444,13.301185,573.9,239.0,803848.0,-111.0,-17.0,-10.0,-101.0,47.844376,13.300723,51.351148185889095,1.0,184.86413346920074,239.0
2018-01-16 17:56:14,47.847897,13.319445,577.4,238.0,803847.0,-75.0,-13.0,3.0,-78.0,47.847775,13.319034,47.58845873750294,1.0,171.31845145501057,-1.0
2018-01-16 17:56:18,47.848606,13.320982,574.9,237.0,803846.0,-75.0,-12.0,12.0,-87.0,47.84841,13.320615,46.18253679675868,1.0,166.25713246833126,-1.0
2018-01-17 06:32:29,47.853695,13.329755,536.0,340.0,692487.0,-102.0,-16.0,-15.0,-87.0,47.853523,13.329944,28.365875713457157,45342.0,0.0022521536890398697,103.0
2018-01-17 06:32:30,47.853436,13.329465,536.2,237.0,803846.0,-97.0,-12.0,7.0,-104.0,47.853695,13.329755,43.15902108477845,1.0,155.37247590520244,-103.0
2018-01-17 06:32:59,47.847805,13.319265,538.0,238.0,803846.0,-83.0,-17.0,-5.0,-78.0,47.847973,13.319625,44.09704643186584,1.0,158.74936715471702,1.0
2018-01-17 06:33:01,47.84747,13.318523,538.0,239.0,803848.0,-86.0,-16.0,0.0,-86.0,47.847637,13.318898,45.56600700072584,1.0,164.03762520261301,1.0
2018-01-17 06:33:37,47.8444,13.302745,556.0,343.0,758791.0,-112.0,-16.0,-11.0,-101.0,47.844418,13.303206,51.209991651963925,1.0,184.35596994707012,104.0
2018-01-17 06:33:58,47.843975,13.29302,553.2,198.0,421638.0,-101.0,-13.0,5.0,-106.0,47.843994,13.293484,51.54716187134749,1.0,185.56978273685098,-145.0
2018-01-17 06:34:12,47.843487,13.286558,551.8,315.0,754182.0,-110.0,-15.0,3.0,-113.0,47.843548,13.287015,51.17689879234576,1.0,184.23683565244474,117.0
2018-01-17 06:34:57,47.84389,13.266278,556.7,317.0,754184.0,-78.0,-11.0,13.0,-91.0,47.843784,13.266718,50.23728053944556,1.0,180.85420994200402,2.0
2018-01-17 06:35:24,47.84622,13.254623,573.3,342.0,758790.0,-83.0,-11.0,4.0,-87.0,47.84614,13.25506,49.31311639924888,1.0,177.52721903729596,25.0
2018-01-17 06:35:37,47.84704,13.248625,576.3,344.0,758792.0,-91.0,-12.0,6.0,-97.0,47.847004,13.249113,54.315193454396265,1.0,195.53469643582656,2.0
2018-01-17 06:36:01,47.848766,13.237185,576.9,267.0,758792.0,-97.0,-13.0,4.0,-101.0,47.848675,13.237638,51.28752567630411,1.0,184.6350924346948,-77.0
2018-01-17 06:36:41,47.853924,13.223197,595.6,269.0,706056.0,-87.0,-13.0,8.0,-95.0,47.853832,13.22344,28.84142286713611,1.0,103.82912232169,2.0
2018-01-17 06:37:58,47.856056,13.204512,634.8,404.0,1227528.0,-108.0,-15.0,-8.0,-100.0,47.85604,13.204813,33.45816936120864,1.0,120.44940970035111,135.0
2018-01-17 06:37:59,47.85607,13.20421,635.2,269.0,706056.0,-107.0,-13.0,1.0,-108.0,47.856056,13.204512,33.558000536339165,1.0,120.80880193082099,-135.0
2018-01-17 06:38:08,47.856045,13.201391,636.7,344.0,758792.0,-112.0,-17.0,-5.0,-107.0,47.856068,13.201716,36.16522409719526,1.0,130.19480674990294,75.0
2018-01-17 06:38:11,47.855953,13.200418,637.0,269.0,706056.0,-109.0,-15.0,-4.0,-105.0,47.85599,13.200742,36.19774502633946,1.0,130.31188209482207,-75.0
2018-01-17 06:38:40,47.85332,13.192772,642.3,70.0,1323015.0,-104.0,-11.0,4.0,-108.0,47.85344,13.193017,30.281849761948205,1.0,109.01465914301355,-199.0
2018-01-17 06:38:44,47.85285,13.1917715,642.8,324.0,1191686.0,-116.0,-19.0,-9.0,-107.0,47.85297,13.192025,31.13193829902372,1.0,112.07497787648539,254.0
2018-01-17 06:38:45,47.852734,13.19152,643.0,344.0,758792.0,-110.0,-15.0,-5.0,-105.0,47.85285,13.1917715,30.74284222775291,1.0,110.67423201991048,20.0
2018-01-17 06:38:47,47.852497,13.191013,643.3,269.0,706056.0,-110.0,-16.0,-4.0,-106.0,47.852615,13.191267,31.087927560410417,1.0,111.9165392174775,-75.0
2018-01-17 06:39:01,47.85104,13.187252,643.8,70.0,1323015.0,-109.0,-14.0,-3.0,-106.0,47.851124,13.187543,33.61980929444093,1.0,121.03131345998735,-199.0
2018-01-17 06:39:16,47.850388,13.18247,640.5,324.0,1191686.0,-113.0,-18.0,-9.0,-104.0,47.85039,13.182803,36.96366666059285,1.0,133.06919997813426,254.0
2018-01-17 06:39:17,47.850395,13.182135,640.1,70.0,1323015.0,-108.0,-13.0,-4.0,-104.0,47.850388,13.18247,37.19311702448931,1.0,133.89522128816154,-254.0
2018-01-17 06:39:27,47.850708,13.178868,635.6,324.0,1191686.0,-113.0,-16.0,-10.0,-103.0,47.85066,13.17919,36.136936062763944,1.0,130.0929698259502,254.0
2018-01-17 06:40:04,47.852753,13.167255,629.8,70.0,1323015.0,-110.0,-14.0,0.0,-110.0,47.85103,13.176951,1093.116959682226,31.0,126.94261467277465,-254.0
2018-01-17 06:41:39,47.856113,13.137301,593.5,271.0,706823.0,-90.0,-11.0,3.0,-93.0,47.856083,13.137624,36.00731188245802,1.0,129.62632277684887,201.0
2018-01-17 06:42:19,47.85612,13.125582,581.4,270.0,706822.0,-66.0,-12.0,4.0,-70.0,47.856148,13.125803,24.727103045022993,1.0,89.01757096208277,-1.0
2018-01-17 06:42:25,47.85596,13.12445,580.6,272.0,706824.0,-76.0,-14.0,-4.0,-72.0,47.855988,13.124623,19.45288855160346,1.0,70.03039878577246,2.0
2018-01-17 06:43:05,47.854057,13.11509,570.2,282.0,710662.0,-82.0,-11.0,4.0,-86.0,47.85417,13.11564,62.32519032480751,2.0,112.18534258465351,10.0
2018-01-17 06:43:54,47.851845,13.101889,549.2,283.0,710663.0,-55.0,-11.0,14.0,-69.0,47.851887,13.10214,28.248355084912728,1.0,101.69407830568582,1.0
2018-01-17 06:43:58,47.85169,13.100863,546.9,284.0,710664.0,-75.0,-12.0,10.0,-85.0,47.85173,13.101122,29.089836730448535,1.0,104.72341222961472,1.0
2018-01-17 06:44:46,47.850697,13.08746,513.8,468.0,798470.0,-82.0,-11.0,20.0,-102.0,47.85075,13.087745,32.177366486408324,1.0,115.83851935106998,184.0
2018-01-17 16:13:13,47.850697,13.088415,515.6,284.0,798470.0,-97.0,-13.0,13.0,-110.0,47.850647,13.088128,32.336835791312964,1.0,116.41260884872668,-184.0
2018-01-17 16:14:05,47.851616,13.101685,552.3,283.0,710664.0,-84.0,-15.0,4.0,-88.0,47.851593,13.101548,15.41981381213748,1.0,55.51132972369493,-1.0
2018-01-17 16:14:13,47.851765,13.102647,554.3,282.0,710662.0,-91.0,-13.0,-5.0,-86.0,47.851753,13.102542,11.730867359166272,1.0,42.23112249299858,-1.0
2018-01-17 16:14:17,47.851826,13.103055,555.1,283.0,710663.0,-88.0,-10.0,2.0,-90.0,47.85181,13.102959,10.802986253763715,1.0,38.89075051354937,1.0
2018-01-17 16:14:21,47.851887,13.103414,555.8,282.0,710662.0,-93.0,-12.0,3.0,-96.0,47.85187,13.103322,10.384879055667568,1.0,37.38556460040325,-1.0
2018-01-17 16:15:39,47.854324,13.1173115,578.6,272.0,706824.0,-92.0,-11.0,6.0,-98.0,47.854263,13.117039,30.996091644578712,1.0,111.58592992048337,-10.0
2018-01-17 16:16:06,47.85589,13.125192,584.3,270.0,706824.0,-76.0,-20.0,-5.0,-71.0,47.85585,13.124902,32.49476419368542,1.0,116.98115109726751,-2.0
2018-01-17 16:16:09,47.856,13.126075,584.8,271.0,706822.0,-78.0,-15.0,-4.0,-74.0,47.855965,13.125778,33.19512485293236,1.0,119.5024494705565,1.0
2018-01-17 16:16:44,47.856003,13.136744,595.7,70.0,1323015.0,-97.0,-11.0,6.0,-103.0,47.85603,13.136436,34.31911060911067,1.0,123.54879819279843,-201.0
2018-01-18 06:43:07,47.84438,13.30275,546.4,239.0,803848.0,-113.0,-18.0,-7.0,-106.0,47.85256,13.167738,15013.812790048441,51895.0,1.041520879548596,169.0
2018-01-18 06:43:11,47.8443,13.301055,547.2,0.0,0.0,-116.0,-20.0,-14.0,-102.0,47.84432,13.301485,47.78160001506897,1.0,172.01376005424828,-239.0
2018-01-18 06:43:12,47.844276,13.300623,547.5,343.0,758791.0,-114.0,-19.0,-10.0,-104.0,47.8443,13.301055,48.02594298915591,1.0,172.89339476096129,343.0
2018-01-18 06:43:27,47.843994,13.294555,549.2,0.0,0.0,-116.0,-20.0,-12.0,-104.0,47.84401,13.294887,36.89477036092454,1.0,132.82117329932834,-343.0
2018-01-18 06:43:28,47.84398,13.29423,549.4,343.0,758791.0,-116.0,-20.0,-11.0,-105.0,47.843994,13.294555,36.10845525636771,1.0,129.99043892292377,343.0
2018-01-18 06:43:30,47.84395,13.293585,549.2,198.0,421638.0,-110.0,-16.0,-7.0,-103.0,47.843964,13.293906,35.66487175073918,1.0,128.39353830266106,-145.0
2018-01-18 06:43:52,47.843372,13.286266,549.3,315.0,421638.0,-109.0,-17.0,-4.0,-105.0,47.843422,13.286623,40.01376799306128,1.0,144.0495647750206,117.0
2018-01-18 06:44:41,47.843933,13.26567,550.6,317.0,754184.0,-73.0,-10.0,20.0,-93.0,47.843826,13.266092,48.32428057409065,1.0,173.96741006672636,2.0
2018-01-18 06:45:04,47.84609,13.255353,574.8,342.0,758790.0,-83.0,-13.0,12.0,-95.0,47.846004,13.255835,54.34694214019835,1.0,195.64899170471406,25.0
2018-01-18 06:45:19,47.847057,13.248058,571.1,344.0,758792.0,-92.0,-13.0,10.0,-102.0,47.847027,13.24855,54.71343019767302,1.0,196.96834871162287,2.0
2018-01-18 06:45:39,47.8485,13.238368,577.1,317.0,754184.0,-100.0,-14.0,-5.0,-95.0,47.84841,13.238843,53.66307599269503,1.0,193.1870735737021,-27.0
2018-01-18 06:45:41,47.848682,13.23742,578.5,344.0,758792.0,-97.0,-13.0,4.0,-101.0,47.84859,13.237895,53.70484679231773,1.0,193.33744845234384,27.0
2018-01-18 06:45:43,47.848877,13.23647,579.9,267.0,758792.0,-91.0,-11.0,2.0,-93.0,47.848778,13.236943,53.640685398222814,1.0,193.10646743360215,-77.0
2018-01-18 06:46:14,47.854,13.222979,591.9,269.0,706054.0,-86.0,-14.0,4.0,-90.0,47.853832,13.22341,51.34694913038089,1.0,184.8490168693712,2.0
2018-01-18 06:46:51,47.8559,13.204906,638.4,404.0,1227528.0,-109.0,-18.0,-7.0,-102.0,47.855873,13.205387,53.475049228631285,1.0,192.51017722307262,135.0
2018-01-18 06:46:54,47.855946,13.203545,641.9,269.0,706056.0,-110.0,-16.0,-7.0,-103.0,47.855934,13.203979,48.19241122837087,1.0,173.49268042213515,-135.0
2018-01-18 06:47:00,47.855927,13.201293,642.1,344.0,758792.0,-105.0,-14.0,-1.0,-104.0,47.85593,13.201595,33.523653932661375,1.0,120.68515415758095,75.0
2018-01-18 06:47:03,47.85585,13.2003565,636.1,269.0,706056.0,-107.0,-15.0,-5.0,-102.0,47.855885,13.200668,34.79407388129502,1.0,125.25866597266207,-75.0
